name,level,score,count,chapters,firstChapter,lastChapter,regionLabel,aliases,contextSample
就连黑凡老祖,review,67.92,1,1,1141,1141,待考,就连黑凡老祖,一天，我们的后人会登上山巅，夺得此物吧？这黑凡真传，我们世世代代守护着。就连黑凡老祖都承认我们有资格竞争，难道就这样让给外人吗？”“黑城可不是外人，是我们的
还是老祖,review,67.92,1,1,1141,1141,待考,还是老祖,出代价，不付出代价得到的东西，是不会珍惜的。他也不会对我们感恩戴德。”“还是老祖考虑周到啊。”陈立志道。“听老祖宗的绝不会错！”陈乐笑道。陈尺幽幽叹息一
就算被老祖,review,67.92,1,1,1142,1142,待考,就算被老祖,向来溺爱乐儿，此次又和黑城公子谈妥，得获许多利益，心情正佳。乐儿潜藏着，就算被老祖宗发现，他也必不会怪罪乐儿的。”想到这类，陈婉芸便装作不知，奉上茶水。方
然供奉给老祖,review,67.92,1,1,1142,1142,待考,然供奉给老祖,他的好奇心，又将这代价说多了三分，听得陈立志两耳竖起，双眼放光。“黑城居然供奉给老祖宗一只七转仙蛊？”听到最后，陈立志一声低呼，惊喜交加。“老祖宗我还骗你不
看看老祖,review,67.92,1,1,1142,1142,待考,看看老祖,次密谋时，陈尺老仙取笑自己的事情，小嘴一嘟：“还是不了。我就在一旁偷听，看看老祖宗能不能发现我。他老人家如果发现不了，我就突然出现，吓他一跳。嘻嘻嘻。”
给老祖,review,67.92,1,1,1142,1142,待考,给老祖,在了飞剑仙蛊之上。她还是首次见到七转仙蛊，按捺不住好奇心，刚想要蹦出来，给老祖宗一个惊喜。但下一刻，异变突生！暗歧杀再度发动。陈婉芸怎能料到眼前至亲至
不知道老祖,review,67.92,1,1,1143,1143,待考,不知道老祖,”陈乐因此想到华光示警。示警的华光冲天而起，陈乐的心总算是平静了一些。“不知道老祖宗看到这个华光，会不会来找我？”想到这里，陈乐又开始害怕起来。她咬了咬牙
再杀老祖,review,67.92,1,1,1143,1143,待考,再杀老祖,第一百零四节：再杀第一百零四节：再杀老祖宗为什么忽然杀了陈婉芸？陈乐弄不清楚，心里一万个不明白。她低声抽泣，忽然
果他不敌老祖,review,67.92,1,1,1143,1143,待考,果他不敌老祖,来，在前一刻。陈乐正想去寻找黑城，忽然心中念头一闪，就算找到黑城公子，如果他不敌老祖宗又该如何是好？陈乐不知道黑城的实力，但内心深处，还是觉得陈尺老仙更加高
镇压天灵,review,67.92,1,1,1143,1143,待考,镇压天灵,往探个究竟。”“没错。我们的血光镇灵，已经演练到紧要的关头。再拖延几日，镇压天灵，强取真传，不再话下。当务之急，还是以拖延为主。不过要小心为上，看看对方
划中镇压天灵,review,67.92,1,1,1145,1145,待考,划中镇压天灵,落到继仙山山巅。“天灵救命啊！”他嘶吼着。这情形有些讽刺，前不久他还在计划中镇压天灵，但此刻却不得不依靠天灵求救。“它是不会救你的。”石亭中，闪现出方源的身
得不依靠天灵,review,67.92,1,1,1145,1145,待考,得不依靠天灵,命啊！”他嘶吼着。这情形有些讽刺，前不久他还在计划中镇压天灵，但此刻却不得不依靠天灵求救。“它是不会救你的。”石亭中，闪现出方源的身影。他的语气依然平淡如水
找得到她老祖,review,67.92,1,1,1145,1145,待考,找得到她老祖,事，陈乐再笨，此刻也明白了究竟是怎么回事。她连忙跑到陈尺的住处，但哪里能找得到她老祖宗的身影？冯军虽然一直在逃窜，但其实早已联络了其余蛊仙，陈乐也决定响应号
望向黄钟天灵,review,67.92,1,1,1145,1145,待考,望向黄钟天灵,傥。好像刚刚的战斗，没有发生一般。冯军见到方源，吓得浑身一颤，又连忙凝神望向黄钟天灵。黄钟天灵无动于衷。冯军一脸死灰之色。“为什么？”他口中喃喃。“为什么！
质问天灵,review,67.92,1,1,1145,1145,待考,是在质问天灵,脸死灰之色。“为什么？”他口中喃喃。“为什么！”下一刻，他又忽然大喝，像是在质问天灵。黄钟天灵仍旧静止无波。“因为，你们皆是罪仙后裔。黑凡老祖临死之前，留下
首先魔尊,review,67.92,1,1,1145,1145,待考,首先魔尊,胎蛊所化，魔尊幽魂想凭此重生。真要让他得逞，本体重生，后果简直难以想象！首先魔尊幽魂在生死门中吞噬了不知多少魂魄，拥有无法估量的修行经验。其次，他的各个
眼黄钟天灵,review,67.92,1,1,1147,1147,待考,眼黄钟天灵,八节：黑凡四珍（下）炼化仙蛊，真元就不行了，得用仙元。这时，方源抬头看了一眼黄钟天灵，想了想，还是直接耗用青提仙元，当场炼化这蛊。黄钟天灵没有任何反应，光从
且黄钟天灵,review,67.92,1,1,1150,1150,待考,且黄钟天灵,多年过去，黑凡洞天中又培养出了这么多的蛊仙，资源分布图已经不符合现状了。而且黄钟天灵，也没法交流。好在方源手头上还有俘虏。他虽然杀了全部的蛊仙，但都将他们的
个黄钟天灵,review,67.92,1,1,1150,1150,待考,个黄钟天灵,笑了笑。当他继承了黑凡真传之后，他就是整个黑凡洞天的主人，自然能指挥得动这个黄钟天灵了。稍微有些遗憾的是，黑凡洞天吞并了太古青天碎片，使得黄钟天灵懵懵懂懂，
使得黄钟天灵,review,67.92,1,1,1150,1150,待考,使得黄钟天灵,能指挥得动这个黄钟天灵了。稍微有些遗憾的是，黑凡洞天吞并了太古青天碎片，使得黄钟天灵懵懵懂懂，方源指挥并不如意，交流更是困难，连小狐仙那样的地灵都不如。方源
望着黄钟天灵,review,67.92,1,1,1150,1150,待考,望着黄钟天灵,，择选出优秀的继承人，也很正常。“接下来，便是接收这座黑凡洞天了。”方源望着黄钟天灵，招了招手。下一刻，黄钟天灵便悠悠晃晃地飘到方源的身前。方源笑了笑。当他
琊派通知地灵,review,67.92,1,1,1161,1161,待考,琊派通知地灵,六脸色阴沉，心中却欢喜。方源此言，无异于得罪对方，这正合他意。方源去信琅琊派通知地灵，自然是没有说清事情，只说了大概。毛六等人并不知道，方源和雪人、石人激战
反倒是仙子,review,67.92,1,1,1167,1167,待考,反倒是仙子,，神情惶急，又有委屈，“我虽然是七转蛊仙，但我身上的仙蛊，只有六转而已。反倒是仙子你，却有七转仙蛊，还有那么多的炎道杀招。我敌不过你，也是很正常的啊！”影
只要救出魔尊,review,67.92,1,1,1168,1168,待考,只要救出魔尊,么？”“不谋全局，那就是鼠目寸光。就像方源那时，没有取信道传承一样。我们只要救出魔尊幽魂，就会得到巨大的优势。毕竟，我的记忆是有限的。此时和方源接战，无疑是
从鸭子地灵,review,67.92,1,1,1170,1170,待考,从鸭子地灵,时修为，距离七转还要老长一截的路要走呢。继续追杀影无邪吗？方源有些犹豫。从鸭子地灵身上得到了更多的情报，方源对影无邪等人的实力，有了更加清晰的了解。影无邪
场向鸭子地灵,review,67.92,1,1,1170,1170,待考,场向鸭子地灵,索的下落。“信道传承的线索，就刻印在飞剑仙蛊之上。”方源取出飞剑仙蛊，当场向鸭子地灵展示，并且详细解释了一番。片刻之后，鸭子地灵围绕着方源团团转，不时地用鸭
头鸭子地灵,review,67.92,1,1,1170,1170,待考,头鸭子地灵,玉死后，执念结合福地中的天地伟力，从而形成的地灵。地灵的外表，千奇百怪，一头鸭子地灵并不算稀奇。方源仔细聆听。虽然他耳中听到的是鸭子呱呱的声音，但反应到内心
旦救出魔尊,review,67.92,1,1,1170,1170,待考,旦救出魔尊,尊仙窍。现在他掌握了黑凡真传之后，有了实力，就立即过来对付影无邪。影无邪一旦救出魔尊幽魂本体，方源心知肚明，自己根本没有胜利的机会。因为对方是十大尊者之一，
眉头询问地灵,review,67.92,1,1,1170,1170,待考,眉头询问地灵,，没有给方源剩下什么。“这片福地中，究竟还剩下什么？”方源扫视周围，皱着眉头询问地灵。青玉福地被搜刮得底朝天，几乎和被方源搜刮过后的黑凡洞天相差无几。方源此
给了鸭子地灵,review,67.92,1,1,1170,1170,待考,给了鸭子地灵,天，通知方源等等。刘青玉的七转红枣仙元，还遗留了一些，方源分毫未取，都留给了鸭子地灵。“呱呱呱。”鸭子地灵眼泪汪汪，挥动一只翅膀，对方源的背影依依惜别。方源
询问鸭子地灵,review,67.92,1,1,1170,1170,待考,询问鸭子地灵,光道境界只是普通而已，这又是七转福地，自然无法吞并。接下来的时间里，方源询问鸭子地灵，再次得到不少情报。鸭子地灵还记得本体生前的不少事情，这使得方源对影无邪
黑凡天灵,review,67.92,1,1,1170,1170,待考,黑凡天灵,，但反应到内心世界中，却玄妙地变换成了能够让方源自如理解的意思。事实上，黑凡天灵虽然外形是一座黄铜大钟，也可以和其他人交流。可惜，黑凡临死前，让自己的仙
以及花蝶仙子,review,67.92,1,1,1172,1172,待考,以及花蝶仙子,”方源欣然答应下来，“庙明神大人，我早已闻名已久。重谢不敢当，能和庙明神以及花蝶仙子你们结一场善缘就好。”方源这么识趣，花蝶女仙脸上的笑容不免更盛一分。方源
来是花蝶仙子,review,67.92,1,1,1172,1172,待考,来是花蝶仙子,，外溢秋波，美不胜收。当下，方源他眉头稍扬，停下动作，静待女仙过来：“原来是花蝶仙子。不知仙友唤在下，所为何事？”花蝶女仙笑了一下，樱红的小嘴露出珍珠般的牙
些存在地灵,review,67.92,1,1,1177,1177,待考,些存在地灵,源乃是血道宗师，境界足够，能够吞并丁齐的福地，扩张至尊仙窍。这些福地中，有些存在地灵，有些福地却没有。无地灵的福地，方源将其资源都搜刮进来。有地灵的福地，就
黄钟地灵,review,67.92,1,1,1183,1183,待考,黄钟地灵,拥有入侵洞天的手段，但本体似乎不能，只能差遣分身。”“黑凡洞天空间广阔，黄钟地灵又被柳贯一毁了，我无法查看全局，不知道此时此刻，百足天君的分身，究竟来了
登临仙尊,review,67.92,1,1,1200,1200,待考,登临仙尊,。也是阅览了《人祖传》之后，得到启发，才开创了众生运。随后一发不可收拾，登临仙尊之位，再创天地运。”五行大法师继续道。天极子点头：“的确如此。”五行大法
可怜地灵,review,67.92,1,1,1204,1204,待考,可怜地灵,留在这里也是无用，该帮的忙他都已经帮了。”方源张开就来，谎言一套皆一套。可怜地灵，看不出见面曾相识的破绽，信以为真，当场向陆青冥认主。“咻咻咻。”灵蛇缠
就连地灵,review,67.92,1,1,1205,1205,待考,就连地灵,烈欢迎任何的新客人的到来和加入！“海纳百川，有容乃大。不仅是道痕不互斥，就连地灵都能收容，仿佛就是外界的广袤天地，没有什么不能承载和容忍的。”方源忽然感
就连这头地灵,review,67.92,1,1,1205,1205,待考,就连这头地灵,它居然没有灭亡！“咻咻咻？！”粉红灵蛇扭曲小巧可爱的身体，不断摇头晃脑。就连这头地灵都显得分外诧异。福地被吞并，地灵就会旋即灭亡，这是蛊仙界的修行常识。但到
狐仙小地灵,review,67.92,1,1,1205,1205,待考,狐仙小地灵,中有些遗憾。他正缺少一个能替他打理至尊仙窍的能手。之前他还一个劲地希望，有狐仙小地灵这样的角色帮助自己，为自己打下手呢。毕竟至尊仙窍实在太过宽广，方源神念覆
胎蛊更是魔尊,review,67.92,1,1,1205,1205,待考,胎蛊更是魔尊,受到了幽魂魔尊的广阔胸襟和非凡气魄。至尊仙体乃是至尊仙胎蛊所化，而至尊仙胎蛊更是魔尊幽魂一力推算，耗费无数光阴、精力和资源，险险练就出来。这只仙蛊，透射出了
透射出了魔尊,review,67.92,1,1,1205,1205,待考,透射出了魔尊,更是魔尊幽魂一力推算，耗费无数光阴、精力和资源，险险练就出来。这只仙蛊，透射出了魔尊幽魂的理念和精神。方源不禁在心中赞叹：“幽魂魔尊以杀证道，创建魂道，无敌
又会导致地灵,review,67.92,1,1,1207,1207,待考,又会导致地灵,是地灵认主。”“丁齐的地灵认主条件比较困难，难以让他沉浮。但若强行认主，又会导致地灵毁灭，福地跟着灭亡，刮起大同风。”“这个大同风在市井中刮起来，会不会波及
果让地灵,review,67.92,1,1,1207,1207,待考,果让地灵,顾虑，方源当时在东海就想到了。所以，他才放着那些仙窍福地，没有强行动手。如果让地灵毁灭，而福地不毁，那就给仙窍吞并太古九天碎片。可是太古九天碎片，唯有洞天
